var_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,0.5700542165857161,0.8351614185178716,0.3730357206148134,0.5345251212298906,0.35778956942768614,0.15642160839762825,0.3741205023647422,0.367408490897548,0.4249203246951498,0.7513009521805162,1.0,0.6483921885028673,0.6517960028805261,0.7905843583803577,0.3501811864667316,0.3927223388827777,0.29403372186314863,0.5163802485794448,0.7446650859321425,0.7673384598625694,0.5382186332135404,0.5758431881650357,0.7547091255272794,0.33966518189995404,0.4164053929583422,0.40000540891848685,0.34756873343993494,0.37978700808627774,0.6945206143888779,0.616602847835926,0.5666169405753119,0.06817725671743585,0.24160483784770181,0.3061772590644487,0.34581797133760916,0.40348206636011164,0.5289068026900614,0.49369130852824405,0.7941563552472836,0.42992325230831524,0.4172154364934802,0.2130145199345286,0.18124302560433278,0.3921823163233671,0.44859714338139084,0.2639707355811786,0.6840396743346859,0.8403780147028781,0.26965070271511826,0.5344447072137046,0.16816740150272572,0.2517366727706411,0.36499486830739175,0.33662043068708375,0.36126663118301633,0.506868735946643,0.836356091365178,0.20638074749443006,0.4338024367406748,0.1334021701221477,0.1988001410307496,0.29702517226060254,0.3356962453073243,0.4891867300970677,0.6227313342798384,0.41527253037662465,0.18875510704270554,0.5544140761670568,0.2979185264563701,0.06500113785642171,0.281149277359333,0.39613218320653254,0.3777074472066043,0.654035509796587,0.7292580635259795,0.303802888792842,0.45595268026125685,0.36103864268120467,0.2364355386951474,0.07993112043351872,0.32619865077904736,0.17709196849806405,0.5713498274315838,0.8216193995279486,0.448858236904555,0.4387196372640559,0.4081282458540432,0.23015963527003797,0.4203324569156565,0.2948201423109693
11,0.3966434693434853,0.5548572472059009,0.833783481327097,0.315227942890345,0.30942824158199933,0.4628178362618852,0.3300497804774057,0.4669983195806059,0.36774152355002865,0.6950534209716279,0.6483921885028673,1.0,0.46233562517300336,0.7760181763343247,0.4379265841924521,0.4349518972454515,0.420643668055349,0.556664577947609,0.6603580320399889,0.42851879743573795,0.8973255558941301,0.27979833042212887,0.6305436046999974,0.437076185267191,0.40157798136976564,0.49927734884620384,0.26985518812406345,0.6513929318908689,0.7242247997774869,0.6061631550902674,0.34374055211373283,0.13264774766834775,0.66327014701293,0.4343588267721063,0.6168222435915864,0.711950536678693,0.4782549694696004,0.2679239896632988,0.4779449437670086,0.8954194970986069,0.4746541444922799,0.4515300119108373,0.17406827895641375,0.49399554798981177,0.45466493709008676,0.19437549078922217,0.49985663012225295,0.5695505719791009,0.8122995951978822,0.30808015392929416,0.44819557947278155,0.26242856267629816,0.5015796883706493,0.4756319596739755,0.29887493416088484,0.26383258961248096,0.4206965397479948,0.7360874604684636,0.2880515578929625,0.07347095684862719,0.24567313589233086,0.3203780322378086,0.3934078451815382,0.4363513562779748,0.3521440237928003,0.30040426623058436,0.6204277080267472,0.39350348940346985,0.315795616092489,0.3346578233012862,0.44858534395565997,0.32003132231611997,0.373813770183138,0.38051572942065526,0.48286602013846464,0.6699239492051497,0.17153028131261192,0.33219828224529496,0.5459764008017712,0.31283941216041017,0.49598826975431437,0.3527444781152539,0.44429158284675313,0.6003949896884642,0.8639003846883484,0.31527436762431615,0.6836567580049483,0.6327620853594167,0.34641593430458806,0.48330745373977246
12,0.5593303537479288,0.6241581008380811,0.47263848103771294,0.8558810354324419,0.6499386287513845,0.4314191212494004,0.32432209327493616,0.1759918958956889,0.6463475506787615,0.7004605028914498,0.6517960028805261,0.46233562517300336,1.0,0.618813026948729,0.5106035029151957,0.35497714278315196,0.11631455857041825,0.587329548786459,0.7029009552205786,0.6331027795399845,0.5110177201739693,0.8527774140318615,0.47324497944305327,0.4494863630387315,0.31678527910081117,0.22756053175670884,0.5579311528027394,0.5061430603425918,0.6143478007507941,0.28081258171482293,0.8893491525222668,0.19098442559423676,0.31887871666583006,0.35019859580057,0.3558501416604389,0.4996921047305128,0.6800039545063531,0.6541713364431847,0.5352710808724944,0.43656637447758384,0.3523825014069037,0.4968758353847473,0.22411009422318148,0.11752026951740487,0.5480188101795733,0.5242130480860744,0.5919643724001211,0.5262146365955297,0.29826827417411783,0.8718410312401714,0.3037304686154572,0.2916678047395137,0.24117823704379587,0.35945490659212126,0.37626436075599595,0.48937704619829764,0.578475109935746,0.327758621105699,0.849075898433547,0.15443747642168393,0.14952749909448804,0.12887114309446085,0.2604668558736282,0.6091367718456583,0.6556957161381652,0.291087654567695,0.40443605322021303,0.8210052919247863,0.24634802966556452,0.2603472256997302,0.054797704828740426,0.31693623165423407,0.4499624016018818,0.4887385731150605,0.3379207060134057,0.44988681049593165,0.7592663172068316,0.37777061595093536,0.3258044773967374,0.040658812892167114,0.4288056040172193,0.3936623784629422,0.565901711617127,0.5795254638368565,0.37471241241410197,0.7846620387615851,0.41257616822257814,0.32878978351219107,0.26751529703987403,0.11184530111033146
13,0.6096707323363867,0.7347601140400891,0.5443369482247622,0.505826933988767,0.3770695017430582,0.34166551124816863,0.48010504912602275,0.5135137613549552,0.42979951881858797,0.7097769590796523,0.7905843583803577,0.7760181763343247,0.618813026948729,1.0,0.4096379849089901,0.5743946826296676,0.42609666693212356,0.6159578892636385,0.7379575905197794,0.7593522530726463,0.6092600927967474,0.500038016002579,0.7594330792666061,0.4662812404893955,0.6040535112409262,0.5153285646484287,0.3846340390196681,0.5659855648277569,0.8354265449245901,0.7008359118472182,0.48815824064408087,0.17753577733588527,0.4645578727608173,0.5093773076699423,0.6049479075155181,0.5643188930727236,0.5943791007619418,0.5917922494616803,0.6711364322507064,0.597611033129,0.5544360357377116,0.3870497892160935,0.35211901613762536,0.464528480420496,0.40806211852393065,0.26886684564802393,0.6884538420462821,0.6811090647185236,0.38685263853200136,0.4227205401486313,0.40330096644475577,0.40781574333190707,0.5398021537321633,0.4470480020054713,0.423862444594568,0.3707934096895639,0.6541122303825222,0.37756804259477794,0.4206108497251862,0.2792864719134298,0.3808986461083213,0.3675948841382298,0.3464601443309887,0.4456293821192918,0.567073785340799,0.5169245852498268,0.3983486646073254,0.4892416002749565,0.45304034917570474,0.26754065866078297,0.384476407542651,0.3685421349446782,0.43893126491534984,0.6142008394980669,0.5801329533853608,0.5195800324199077,0.38796831285043726,0.4746821382784688,0.4019674635581004,0.2647244968092319,0.453327640002971,0.3214459044485619,0.6136510705133685,0.6836947663959133,0.5902295157306229,0.36703802343503583,0.6148918893862529,0.4603196724906654,0.4082279090696392,0.46222036023684504
14,0.4852970513731153,0.4090762233624049,0.4443009903873444,0.31099945800924006,0.2869973695464338,0.7879402778397196,0.5038456122773955,0.5113617900151496,0.7279513279518318,0.6016520510558235,0.3501811864667316,0.4379265841924521,0.5106035029151957,0.4096379849089901,1.0,0.5467182383676881,0.6158108317533258,0.6381455573802873,0.6080689923399142,0.5207202783800987,0.3719333578086135,0.35646814951773015,0.3872399276808281,0.8542755638733998,0.22199837023569957,0.6411806825044584,0.6156823452441469,0.3520103842558262,0.5078526335722089,0.23055902691058908,0.4145750800201374,0.02035145425185703,0.6340972469614986,0.32887959317930077,0.43267297385544545,0.6083309795749531,0.5098361671204457,0.5926866545296113,0.29211835768142036,0.46785746195853567,0.4999169187690744,0.8472994337528558,0.32304283061504235,0.48012882274766255,0.7345214611698209,0.24736580822005266,0.6720024088600075,0.2104352825994767,0.29820106510908473,0.3469580428536756,0.6294601230624033,0.19970259531102355,0.3668246501316844,0.41180080116823203,0.5699864602751229,0.6952862439126316,0.256597378356815,0.36938098608677566,0.36016742124495094,0.18642763293717593,0.18492315236089626,0.519168258428642,0.5135529545378371,0.46239787302565205,0.7313624899893901,0.004638554749329447,0.3410957507371546,0.2893275805491489,0.15998778170046543,0.7004903727192701,0.3912820114265054,0.3355929451250911,0.5734465455122781,0.7195172320868137,0.3210946169066326,0.34406431280814315,0.3250918254633834,0.19801900821814636,0.7183628928218272,0.2681820273953724,0.6291911001236145,0.49234606504084866,0.5490889130338893,0.3890569841696405,0.4099879512829948,0.4123655763753152,0.4824843852748022,0.7972169159298562,0.3430511132424961,0.47454168258119966
15,0.13060772540358978,0.33442693553298425,0.3334235467825132,0.385208663101795,0.10545138916511651,0.5077592374257146,0.7782519615815137,0.46415912980006474,0.3510926389143129,0.3426839990195217,0.3927223388827777,0.4349518972454515,0.35497714278315196,0.5743946826296676,0.5467182383676881,1.0,0.47605564253071675,0.5356966908165071,0.36081049174874363,0.32988818609093923,0.3631476847090599,0.44992861016242636,0.5551819831311986,0.6991097248584501,0.7892993124069168,0.5851367497801273,0.4317697661881803,0.184531213641609,0.27694418965730877,0.5200731440070805,0.4151426062062481,0.11769302871108583,0.49440185953075694,0.6031117528051959,0.4978344145626142,0.4349310789885008,0.37882058687995684,0.3746031531907622,0.6286879143104762,0.4171346071955196,0.6461897655725242,0.598324672637719,0.5961352686416378,0.3431691915961489,0.4570393722087535,0.0897299470571351,0.4307849586007323,0.5095390784570177,0.17876155097884464,0.34981548647685046,0.6756873349176721,0.7161909417300429,0.42801460670772984,0.4841065420065787,0.24402489104096947,0.08976635804059213,0.34173655466536806,0.13134111643812524,0.24073549580269496,0.041493982683606746,0.7413366736614649,0.4641424946468255,0.3710056024574095,0.4250185755237351,0.5799430904290608,0.613022428731243,0.46093017566055844,0.38662615437191955,0.6877957291817074,0.7175974267541482,0.4214752523803901,0.5114389246862037,0.3343969724361202,0.45852845442992,0.36337013716424976,0.2646800687081973,0.38944858036047814,0.33029678773907145,0.43508672230598,0.723333102436773,0.5073318530726747,0.145490104103685,0.22490093188527102,0.47051118497991834,0.38007301099404694,0.3202061056288137,0.43426447475357444,0.605603416521015,0.6978158810508702,0.4071987469604725
16,0.24816830341933505,0.5153947834878233,0.3916515878083359,0.1751681973885814,0.078713044761531,0.431393931805206,0.3908832052969511,0.9412944528832689,0.43818900448846143,0.30493796322803546,0.29403372186314863,0.420643668055349,0.11631455857041825,0.42609666693212356,0.6158108317533258,0.47605564253071675,1.0,0.40396613897082595,0.47692154624115074,0.35530969270907303,0.38213055202601287,0.17215074458148183,0.45599680510826934,0.6537992255032038,0.22938519141633512,0.9381446885204661,0.3855696934392149,0.21075940928936293,0.31998943989121165,0.4918550630409449,0.19947149242585172,0.011710429534778922,0.5163197554319642,0.20826411196565617,0.7622482342411633,0.3781879882387899,0.38613814831947024,0.3044009039349968,0.42248411056238827,0.4374700041260579,0.6435165729339536,0.5324226793383592,0.41493570782982125,0.9241276699988745,0.44672542969024076,0.0808410599959924,0.5011660611620149,0.30133254260521003,0.3627525993536231,0.136182619636373,0.5308010459765521,0.12888961325818632,0.8284371494755529,0.37003367310731666,0.33159301472929786,0.2894656154156836,0.3462002070216289,0.3771718203678435,0.07164930545999998,0.17777372971741504,0.14165765799706512,0.9045695004306805,0.4201944437109134,0.22266846170539062,0.42693903863797933,0.056240030583677346,0.29676741856020883,0.09885572214870654,0.24324375844777463,0.45094501820813054,0.9048419703235598,0.40755007939970983,0.6748372915484147,0.6873022668521999,0.6207832860052392,0.515570258922542,0.15460271246930055,0.5108129516010783,0.6829522027925737,0.4154890081400098,0.4575491381654087,0.4363209670695314,0.31463438801562077,0.4688916940071426,0.4920209722217084,0.1624293376728362,0.523602356740219,0.6868030676552372,0.3878303259526995,0.9415222590797014
17,0.5971853083929284,0.47207434386127833,0.5058452359665455,0.46043669418502703,0.24395849110607398,0.49488134537442924,0.3747840424261193,0.39501351285850517,0.8191525099139455,0.7137534497991355,0.5163802485794448,0.556664577947609,0.587329548786459,0.6159578892636385,0.6381455573802873,0.5356966908165071,0.40396613897082595,1.0,0.6280616946962797,0.5967350401912787,0.5241580232241178,0.46961958376773594,0.36073296332132493,0.5812388509060766,0.46773659671485746,0.5009750121372559,0.7994626148265401,0.4658826272455645,0.5839705874650005,0.2589830479724297,0.5183512007635496,0.022247167180617942,0.35784029558997865,0.31601325487506765,0.3868763164424318,0.7658094047955034,0.5228124375036937,0.39423418631828444,0.34293914979752066,0.45055029145501896,0.2537110013922394,0.4891495941987485,0.10777984305534294,0.31877770036016706,0.7986408647588515,0.2128833642703504,0.5877217805698073,0.3805084432572784,0.3610014417053769,0.41968116415643364,0.39190528337832625,0.3441612844847593,0.31137655710969314,0.7034004157979744,0.5361559166451354,0.469863038287293,0.28869849116119606,0.3727633634666262,0.4382730874983394,0.07295287287139393,0.18356956962208254,0.3070733328325011,0.7479168400481243,0.6957854408152322,0.677506084066734,0.39935166135135775,0.604904217946784,0.45683350623352564,0.43098138526404217,0.5223117692247888,0.29115229415119204,0.6906107556162646,0.46569764605234776,0.6182070290712045,0.3738751669834812,0.4420848689008358,0.4210352907637084,0.2284150602950298,0.4713684743092921,0.2708404076706147,0.8945720321647145,0.4856485439363651,0.7318233159868034,0.5756478944815355,0.6053564619567987,0.5568543205867117,0.651785514012251,0.6303327458528718,0.4368570327941906,0.35336405778898783
18,0.7546334396140195,0.8144327323900602,0.6795823618515292,0.5842078914141141,0.44004995859910256,0.5752383229298981,0.5242305474342875,0.5754860259849973,0.7425729183815141,0.9211555800913435,0.7446650859321425,0.6603580320399889,0.7029009552205786,0.7379575905197794,0.6080689923399142,0.36081049174874363,0.47692154624115074,0.6280616946962797,1.0,0.7517249703451723,0.6305730738094314,0.5654688926201402,0.639349800284179,0.5837372332021066,0.29382330640991206,0.5439164953974994,0.5352687366967266,0.6983411194788254,0.7304665311199926,0.48795395289588933,0.6275808044915007,0.04797952777465306,0.47750535446187525,0.3015333909114788,0.5311996205544751,0.5994638522925234,0.8627724803231936,0.5130548225055046,0.5925604396796081,0.5737788258815315,0.46332034845636455,0.4507410160391576,0.2256111949398404,0.5305740478699907,0.5898352701133168,0.5618454229033543,0.7733080998257074,0.6009986190330693,0.43194239318376954,0.5576055636956102,0.4421860039397541,0.25260627313781014,0.4857799417414257,0.5950270320741821,0.6337666355671676,0.5557590455370442,0.6361463461564856,0.5211657606977276,0.555711248259421,0.14684385353744253,0.15349620709365236,0.45552793874249814,0.4304711612172482,0.7347135013708779,0.753440954319411,0.24368764586290287,0.37700645227926655,0.5834794376219168,0.2878388315468495,0.3281324517836198,0.4069269462970324,0.3950583245092881,0.7792789293248547,0.6636706335289712,0.6332406145028697,0.5446234127485073,0.5148314720511188,0.475571369157551,0.48452551529778015,0.18288674893279785,0.5545925596392387,0.590402974105548,0.6935981972976816,0.6950132772153345,0.5343704031760226,0.5534292951596901,0.6172053540084231,0.5668979560923428,0.28740202036222695,0.4640370758613054
19,0.8512804643071004,0.780945320137603,0.22361899540877953,0.4029840257083511,0.44025724546412115,0.2784393289917872,0.3650757491123486,0.4329347637985244,0.5478609395401727,0.7596112177091365,0.7673384598625694,0.42851879743573795,0.6331027795399845,0.7593522530726463,0.5207202783800987,0.32988818609093923,0.35530969270907303,0.5967350401912787,0.7517249703451723,1.0,0.24068878641264294,0.42755141913367756,0.5873162541625386,0.43730615219073293,0.3699199161698908,0.4277167685297714,0.5386657927483101,0.37251843641616916,0.7999656146095735,0.3971719030332777,0.4130410959973535,0.04113433604365081,0.17148732761555247,0.18112807319044744,0.3010230607691213,0.3724180453832516,0.5601640524610557,0.7782152825018949,0.48385505231082804,0.18892833687663194,0.2158833787169429,0.27836912920580653,0.16315254640383642,0.3388346115918348,0.37083807811234604,0.3563979651998827,0.8776475566337741,0.4948192182325615,0.0036436043687734223,0.355631236238066,0.15800991926010996,0.10460576011901691,0.3213054741572081,0.30321243959263583,0.6424284024074656,0.7308962124420109,0.6253136827451106,0.07738362323050223,0.3867370992353725,0.17916226175434613,0.004819686188092133,0.3099309515167515,0.35122479017600267,0.4431602078722318,0.7155925278368609,0.28795758161290935,0.0022534838063985817,0.32145312678452265,0.0990498936142631,0.11395889661041246,0.2243277904530757,0.2099234539827961,0.490120067490591,0.8167836970998255,0.5448531414678813,0.2379597277084355,0.4100628880199974,0.3283475778627233,0.2682711636124974,0.053171013202375064,0.37864182993909967,0.5219064960756871,0.8000922268591752,0.6239909281118828,0.2042578812736967,0.319559623790136,0.3993261784872668,0.2680917206458563,0.15843464195894635,0.27116639551178884
20,0.22164131915729676,0.47457346993677546,0.8730185364566387,0.4208456619344464,0.34000661442050056,0.40432994499755887,0.2097217833619347,0.44262862221736415,0.4130090261131563,0.5982056373398436,0.5382186332135404,0.8973255558941301,0.5110177201739693,0.6092600927967474,0.3719333578086135,0.3631476847090599,0.38213055202601287,0.5241580232241178,0.6305730738094314,0.24068878641264294,1.0,0.39345533055784393,0.5140287756791106,0.35117501997422146,0.28678031776811763,0.45216815823291184,0.22540311775414057,0.5914477165274206,0.5031414934897452,0.44425039008659684,0.4733795488960259,0.14337863888279168,0.5796449646619151,0.292456073319901,0.6212989624392142,0.6349189283329143,0.4976433168925835,0.09284638310528613,0.45453391994900016,0.9212958661089382,0.49666304499499847,0.4267395365275351,0.08156371898523657,0.4855277610841231,0.4680519430865887,0.2408880002234915,0.3178780873109586,0.5112362208560591,0.8946275487322426,0.4547914907350395,0.4095228985204465,0.20723008466013562,0.5233005734154043,0.49127500361760057,0.10774808440340722,0.09110376919295024,0.35937041298274053,0.8247508094062341,0.39512366111775304,0.02460810076130802,0.1801312000899817,0.3281521870060454,0.32754005177242423,0.4526202832154139,0.2913581442328002,0.2393607133417047,0.7235791245521553,0.5254055086374796,0.30775776828926127,0.30944790930692867,0.49425821672029857,0.38637229431850206,0.413587686113023,0.24713672687927055,0.4582719373354776,0.7872492975508557,0.3016376788842313,0.39420984280648497,0.49402514198116576,0.30040907746313017,0.48145573844747636,0.3279904421977999,0.3077815339465688,0.6339662406858985,0.9112503850357535,0.4624778202833093,0.6424418103331094,0.6157061051942733,0.38408160755146625,0.48217341346682907
21,0.2923301009836401,0.5529575441986536,0.30053631535956127,0.906333712993923,0.5068161924771728,0.3322111613995907,0.40254822576331106,0.23574453152438254,0.5558848192745651,0.4924820816369914,0.5758431881650357,0.27979833042212887,0.8527774140318615,0.500038016002579,0.35646814951773015,0.44992861016242636,0.17215074458148183,0.46961958376773594,0.5654688926201402,0.42755141913367756,0.39345533055784393,1.0,0.5401406161403826,0.49639616743016585,0.3837826595146001,0.33934001464003766,0.5166913260084818,0.3364728777533327,0.3196024643210035,0.3641988242126472,0.9672224228841836,0.3813756746293313,0.2768125706871471,0.453970802198378,0.3820062809513092,0.38817353980833386,0.6072004578494233,0.4438844101330875,0.7105633990199329,0.28004331847665853,0.5126872644898122,0.4724893402206039,0.3970077649393138,0.22429733392775364,0.5472084765449656,0.4528392074468503,0.42647064936408696,0.6469433965409479,0.175738423571184,0.9317247373828887,0.4119488166632213,0.5320726593299411,0.3679500953814316,0.44844202075004247,0.27107422053026264,0.27476373489426575,0.6902112855718128,0.18204850817730828,0.8964587382756258,0.2595805220247246,0.4165103936823477,0.3049209694402907,0.3472949546830954,0.5859906816295775,0.6178956559414058,0.3506233494195109,0.39218111260655203,0.9138374885876137,0.5131355747688622,0.3613426735046717,0.1688309890529748,0.5333472476433541,0.45564575276841474,0.37845409329064916,0.43400772195626586,0.33090851883962985,0.9266817070357705,0.48196513307738453,0.3385102738425642,0.2604073751026853,0.44539046374751884,0.1825195784004848,0.3832119775607524,0.5500173708997672,0.29792359198042995,0.9105512024711246,0.34338772677810503,0.31083442663152816,0.4858634947479554,0.22649227776987302
22,0.4134838708786968,0.7671818995287758,0.4756425409180898,0.44963517830221367,0.4169268107606415,0.4092442043851464,0.606088933978399,0.5779630251771464,0.3358901027777823,0.6051764626263709,0.7547091255272794,0.6305436046999974,0.47324497944305327,0.7594330792666061,0.3872399276808281,0.5551819831311986,0.45599680510826934,0.36073296332132493,0.639349800284179,0.5873162541625386,0.5140287756791106,0.5401406161403826,1.0,0.595165554244691,0.5855391704020568,0.5879571144636762,0.35629134042193605,0.5043100339195807,0.5880328123065793,0.8360588091746947,0.47466597999956,0.516508377018288,0.5978789503371655,0.5508119654088468,0.6070766945071466,0.4290424644130331,0.5023727981946151,0.3323230451224037,0.7322003434763801,0.4699689191966898,0.7309889785452479,0.48436089389156667,0.3949630478653646,0.5586415055629184,0.3307463385966576,0.40384594219055264,0.6485379954340782,0.8805064498183152,0.3275539747874629,0.4340349556913502,0.6059572697241624,0.561295915836469,0.6814024253036144,0.5136517595672881,0.4775019490038228,0.3725162857281753,0.8464229422839126,0.37334986456074837,0.47687387843020385,0.4793433377811189,0.4494023657787953,0.5617942952642653,0.4005779954731224,0.40078309283007024,0.5620281346092393,0.4764441345387182,0.2684343730196437,0.5112562666304801,0.6118748279398502,0.39616128100248055,0.4815490289083097,0.4464321050509702,0.47379694109718695,0.5357312578950498,0.7048447120468436,0.38379375895314605,0.48036785737820614,0.5839226835966866,0.48111823799857834,0.293247230612016,0.31164496767891153,0.23306766967005568,0.40165295280469915,0.6409638781291708,0.42071207145423334,0.37876704181528337,0.6142292255313749,0.4914235936491144,0.4976506051407021,0.4911195493843723
23,0.40528590883307153,0.44972625679224826,0.4803966373049325,0.4361772805355434,0.3362721309810962,0.8742943825981675,0.7454545103482672,0.6287725855788432,0.6625648278749889,0.5591391478463218,0.33966518189995404,0.437076185267191,0.4494863630387315,0.4662812404893955,0.8542755638733998,0.6991097248584501,0.6537992255032038,0.5812388509060766,0.5837372332021066,0.43730615219073293,0.35117501997422146,0.49639616743016585,0.595165554244691,1.0,0.43840026405812416,0.7717708210011984,0.6768161899174858,0.4579343855246498,0.4413313846347123,0.4865589397670636,0.5158480756597265,0.28359134767026456,0.7771512630112417,0.6154732348230034,0.5984873767306712,0.6665128043875856,0.5692653942254474,0.4744395471705437,0.4683707449871685,0.4623744538917438,0.6759775638919823,0.8916766870632603,0.5399386722963798,0.5814396447732445,0.7265977004712008,0.40984787015072477,0.632774111270789,0.42399975845388166,0.3013119514951398,0.4462467681836896,0.874925970017128,0.5621476963753079,0.5687487266598803,0.6513958075071182,0.6528864255069549,0.5275480872168815,0.4262099364922805,0.3796503063411318,0.4998422967668869,0.10312973644990672,0.4911472830656352,0.6883247740356611,0.6456112260014535,0.5819004030797323,0.7346239571594282,0.15308902523852233,0.4703688690744845,0.43140660038338813,0.5320336373236509,0.88307916622222,0.4950296744097148,0.5544012829620005,0.6354781813561914,0.622156314952287,0.4279042552907296,0.3177529324717471,0.5096855341433184,0.3836769565377207,0.8027384716362858,0.5420250428068777,0.6792712911539572,0.451827169249825,0.423921402823938,0.3728592782577057,0.38124287483637737,0.5191663862649247,0.563400627501136,0.8534998303765476,0.516073729600411,0.5781074541187509
24,0.23328011545444455,0.3499290607473685,0.2989244984260765,0.3134989822658709,0.07666439821371619,0.30002011049973815,0.636554152421462,0.2814196845368237,0.24342775769181993,0.3041254839493303,0.4164053929583422,0.40157798136976564,0.31678527910081117,0.6040535112409262,0.22199837023569957,0.7892993124069168,0.22938519141633512,0.46773659671485746,0.29382330640991206,0.3699199161698908,0.28678031776811763,0.3837826595146001,0.5855391704020568,0.43840026405812416,1.0,0.33540549512862183,0.37673928262984496,0.2081756429871708,0.28531418311020845,0.4817626854107036,0.322155971200686,0.17474749402516915,0.27829040823736695,0.481365445393377,0.33845892114164544,0.37701759371487825,0.3029975754546898,0.2601303101401949,0.46496943939478197,0.2684233065530311,0.42946929118096516,0.30518903351397275,0.46901980842440466,0.09832500750582004,0.19109287225031696,0.11776752812876642,0.47691164834398325,0.5509615968040176,0.04223536809305373,0.21137666973103228,0.483604672637624,0.6963872156101515,0.29712838748629045,0.4674177606676338,0.24534867681161993,0.019049704575329247,0.3462362731681688,0.08219486536232681,0.26604248536331027,0.3559229321730518,0.5968828119697844,0.1854860711425194,0.25176206562370496,0.414474949114835,0.47536167600402995,0.8689810249596528,0.2912443492691283,0.4289637223383157,0.6993983866786203,0.49683300001447217,0.15541299733158068,0.38405783439073016,0.12438442272304788,0.2884442315540417,0.29546948839427567,0.2077639122485853,0.2820423779859359,0.28438345567211787,0.14867316230901326,0.4154691181548065,0.38940661338307203,0.10646725266956836,0.2276485225314405,0.27110810453494694,0.2020513597929399,0.19465393892446134,0.4520115098656072,0.30346553212560046,0.397257400353876,0.15091276348020954
25,0.2721535852945974,0.5631876398983453,0.42698100614219875,0.2872900769509344,0.20820036000796513,0.5126591207785013,0.4866963238872099,0.9239077881308084,0.46530271158125686,0.3966412766084423,0.40000540891848685,0.49927734884620384,0.22756053175670884,0.5153285646484287,0.6411806825044584,0.5851367497801273,0.9381446885204661,0.5009750121372559,0.5439164953974994,0.4277167685297714,0.45216815823291184,0.33934001464003766,0.5879571144636762,0.7717708210011984,0.33540549512862183,1.0,0.47389223398502567,0.2873304374853965,0.3926373534718427,0.5855622778453442,0.34911711155668534,0.11168251546970816,0.602237510016849,0.3553787741032477,0.7836386227858296,0.5064020215894993,0.4302947855507093,0.33599397983607227,0.5622469240286031,0.4951560941041571,0.6694914797633272,0.6217586859014294,0.5012956477764482,0.9242685176521402,0.5470680122911965,0.17314896116597137,0.5490029171600805,0.4401212908059223,0.4028844557723487,0.2877415303477933,0.6276760203969469,0.2831731314336137,0.8503510667215689,0.5232100173678628,0.4195807020053089,0.3515337619204731,0.4876181532297429,0.4192094107361555,0.25554870777068084,0.08600174124072317,0.30117143433667154,0.9357687975393164,0.5878170071427278,0.3361543144980017,0.5178513106950902,0.09867853420945553,0.38309562861459145,0.2599774555921876,0.37938542480254794,0.5645017501601559,0.8890806559280663,0.5268265405648301,0.6661952675964968,0.6678731848953082,0.6489212135103716,0.46836983279261024,0.3551949708999993,0.5094652464088929,0.723485151186067,0.5288317535715205,0.5910794312949657,0.45462843478691317,0.37972021966268266,0.5387807119772179,0.5602674076505764,0.35371254658388024,0.5216918274493303,0.7603979778349087,0.49300661983013855,0.9262396980515966
26,0.5717715597605679,0.5321930187153014,0.37939817659861463,0.5853212372129448,0.37245971058816674,0.6004621940192393,0.4507487756601157,0.38862244063796025,0.8447649045151712,0.6200023380386379,0.34756873343993494,0.26985518812406345,0.5579311528027394,0.3846340390196681,0.6156823452441469,0.4317697661881803,0.3855696934392149,0.7994626148265401,0.5352687366967266,0.5386657927483101,0.22540311775414057,0.5166913260084818,0.35629134042193605,0.6768161899174858,0.37673928262984496,0.47389223398502567,1.0,0.4835459262127427,0.4454981131317786,0.3056668337937793,0.5691554608306822,0.2840629674155269,0.4021335551933826,0.3783397816179546,0.3934216234098187,0.6574579273363846,0.499314733794442,0.3717481496694205,0.2613625283485444,0.20309703407262308,0.22270958875469077,0.5915675286932206,0.22109822676361907,0.26839860285426576,0.7388659040921561,0.4722946838279184,0.5713087170951833,0.36842996208696516,0.19257275132096838,0.48656850904502136,0.5466135722001275,0.4651709549695045,0.3436312072555155,0.7309240556383535,0.6324188574421015,0.46156847866826256,0.3202571245778365,0.2684249043093254,0.5563201249294895,0.24858786057643034,0.0846914419353924,0.36658229507726176,0.6913156102220974,0.668354332193295,0.6025502766654133,0.3611689147124375,0.5100700585450688,0.4546166074403795,0.4637071986597784,0.536397380019653,0.23214813473799703,0.6504309901457352,0.5736504780754751,0.5618991942233821,0.32015032702317076,0.3492984637703137,0.532666263398016,0.34302600014795714,0.5519370606019401,0.19219892839437705,0.7851739715595837,0.5990345017814871,0.5540687918086485,0.4055039302562007,0.2469164446216794,0.5400861041530028,0.5948163296035995,0.5321503137327979,0.31020600551792377,0.30247079574789976
